job_title,company_name,company_size,location,salary_min,salary_max,salary_currency,experience_required,skills,job_type,job_level,posted_date,deadline,job_description,benefits,source
[Hà Nội] Tập sự tiềm năng – AI Enabled Developer (AID),Ngân Hàng TMCP Tiên Phong (TPBank),,Hà Nội,10000000.0,15000000.0,VND,2.0,['lập trình'],Nhân viên chính thức,Nhân viên,2026-06-18,2026-07-18,"Tham gia phát triển các ứng dụng tích hợp AI/LLM trên nền tảng web/app/backendSử dụng API AI để xây dựng các tính năng thông minh (chat, search, automation…)Thiết kế và phát triển service tích hợp AI với hệ thống ngân hàng (Core, API, dữ liệu…)Làm việc với kiến trúc microservices, đảm bảo khả năng mở rộng và hiệu năng hệ thốngTối ưu trải nghiệm người dùng trong các sản phẩm ứng dụng AIPhối hợp với các nhóm AI/Platform để triển khai end-to-end

[Yêu cầu]
Đã tốt nghiệp ĐH (đã có bằng) và có trên 2 năm kinh nghiệm làm việc có hợp đồng, ưu tiên tốt nghiệp các trường: Đại học Bách Khoa, Đại học FPT, Đại học Khoa học tự nhiên, Đại học Ngoại thương, Đại học Kinh tế Quốc dân, Học viện Ngân hàng, Học viện Tài chính…Tư duy logic tốtCó mong muốn chuyển mảng việc chuyên môn sang ứng dụng AI trong phát triển và vận hành phần mềm, xây dựng các nền tảng sốƯu tiên ứng viên có kinh nghiệm lập trình Java, Python và/hoặc Linux.Chủ động học hỏi, sẵn sàng thử nghiệm cái mớiCó khả năng làm việc nhóm và trao đổi kỹ thuật",Chế độ bảo hiểm; Du Lịch; Phụ cấp,careerviet
D365FO Senior Developer,"Rochdale Spears Co., Ltd.",,Bình Dương,,,VND,4.0,"['DFO Senior Developer', 'D365FO', 'Azure DevOps', 'Dynamics 365', 'ERP']",Nhân viên chính thức,Nhân viên,2026-06-18,2026-07-18,"1. D365FO DevelopmentDevelop and Customize Reports: Design and implement financial reporting solutions in D365FO, such as proforma invoices, customer balance statements, and financial ledgers, using X++ and SSRS (SQL Server Reporting Services) to ensure accurate and timely reporting aligned with business needs.Integrate D365FO with External Systems: Build and maintain integrations for financial processes, such as eInvoice systems with third-party platforms or tax authorities, ensuring seamless data flow and compliance with regulatory standards using tools like OData, APIs, N8n.Customize and Enhance Forms: Develop and modify D365FO forms for finance and inventory modules, such as customer balance forms or inventory transaction screens, to improve user experience and streamline data entry and retrieval processes.Ensure Data Integrity and System Performance: Monitor and optimize integrations and customizations related to financial and inventory data, such as customer balance and inventory reconciliations, to maintain data accuracy and system efficiency.Collaborate with Stakeholders for Requirements: Work with finance and operations teams to gather requirements for custom reports (e.g., proforma invoices, financial summaries) and integrations, translating business needs into technical specifications and delivering tailored D365FO solutions.2. Training and SupportDevelop and deliver ERP system training programs for end-users, ensuring that they have the skills and knowledge necessary to effectively use the systemProvide technical support to end-users, troubleshooting and resolving issues as they ariseProvide technical training for software team

[Yêu cầu]
Education & Major: Information Systems, Computer ScienceExcellent understanding of business processes, including finance, supply chain, and manufacturingExperience in D365FO system development & implementationProfessional certifications in ERP systems is a plus.",Laptop; Chế độ bảo hiểm; Xe đưa đón,careerviet
Kỹ sư điện tự động hóa,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - KỸ THUẬT ĐỨC HÙNG,,Hồ Chí Minh,11000000.0,17000000.0,VND,1.0,"['Kỹ sư điện tự động hóa', 'Kỹ sư điện', 'Kỹ sư giám sát điện', 'Electrical Engineer', 'Kỹ sư cơ điện công trình', 'Kỹ sư thiết kế hệ thống điện']",Nhân viên chính thức,Nhân viên,2026-06-18,2026-07-18,"- Thiết kế tủ điện điều khiển Biến tần - PLC - HMI, sơ đồ điện điều khiển và động lực. Thi công lắp đặt, đấu nối tủ điện.- Thiết kế tủ điện tổng, phân phối: MSB, DB, ATS…- Bóc khối lượng, thiết kế, thi công lắp đặt hệ thống quan trắc tự động.- Lập trình, triển khai các hệ thống điện, điều khiển, tự động hóa, máy móc công nghiệp dùng PLC, biến tần, HMI và  hệ thống SCADA.

[Yêu cầu]
- Tốt nghiệp Cao đẳng, Đại học chuyên ngành Điện, Điều khiển tự động, Tự động hóa.- Kinh nghiệm: trên 1 năm.- Ngoại ngữ: tiếng Anh, đọc và hiểu tài liệu kỹ thuật.- Thành thục kỹ năng tin học: Word, Excel, Mạng và Máy tính, AutoCAD, phần mềm chuyên ngành.- Năng động, trung thực, hòa đồng, có tinh thần cầu tiến, chịu khó, năng nổ làm việc, không ngại khó.- Có kỹ năng làm việc độc lập.- Có thể đi công tác, sẵn sàng làm thêm giờ khi cần thiết.",Chế độ bảo hiểm; Du Lịch; Du lịch nước ngoài,careerviet
Cán bộ Quản trị ứng dụng - Ban CNTT,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam (BIC),,Hà Nội,,,VND,2.0,['Cán bộ Quản trị ứng dụng - Ban CNTT'],Nhân viên chính thức,Nhân viên,2026-06-18,2026-07-18,"Địa điểm làm việc:Hà Nội (Trụ Sở chính BIC)Môi trường và chế độ đãi ngộ bạn được hưởng:Tổng thu nhập năm từ 200 triệu đến 500 triệu/năm bao gồm: lương vị trí công việc, lương kinh doanh, thưởng quý/năm, thưởng các dịp lễ tết...Hưởng bảo hiểm xã hội theo quy định của Nhà nước, bảo hiểm BIC Care dành riêng cho cán bộ BIC và người thân.Tham gia các hoạt động xã hội, đoàn thể, team building, party… du lịch, nghỉ mát hàng năm.Mô tả công việc:​Quản trị, theo dõi hệ thống ứng dụng quan trọng, phần mềm hệ thống tại Ban xử lý và trên các hệ thống dự phòng.Quản trị, giám sát và vận hành hệ thống của BIC và các máy chủ khác khi được phân công.Trực tiếp xử lý các sự cố kỹ thuật/hoặc phối hợp với nhà thầu/bộ phận phát triển xử lý lỗi, sự cố (nếu phát sinh) trong quá trình vận hành tại Ban xử lý. Cập nhật thư viện hướng dẫn xử lý lỗi.Thực hiện triển khai, cài đặt ứng dụng, phần mềm hệ thống, quản lý cài đặt chính xác và đầy đủ các tham số trong hệ thống ứng dụng, phần mềm hệ thống (tham số hệ thống, đặc biệt các tham số mới, người sử dụng,...). Thực hiện đào tạo vận hành ứng dụng cho bộ phận ServiceDesk. Hỗ trợ bộ phận ServiceDesk tại Ban xử lý các sự cố, cập nhật hướng dẫn xử lý sự cố.Thực hiện xây dựng kế hoạch và thực hiện: bảo trì, kiểm tra nghiệm thu, dọn dẹp dữ liệu, dọn dẹp log, kiểm tra dự phòng, chuyển đổi dự phòng. Đánh giá định kỳ đối với các ứng dụng, phần mềm hệ thống và các máy chủ được phân công. Phối hợp cập nhật bản vá hệ điều hành, cơ sở dữ liệuThực hiện các yêu cầu khác theo phân công của Ban Giám đốc

[Yêu cầu]
Tốt nghiệp Đại học trở lên, chuyên ngành Công nghệ thông tin.Có kinh nghiệm Quản trị/Phát triển các hệ thống CNTT từ 02 năm trở lênCó kinh nghiệm trong lĩnh vực quản trị hệ thống ứng dụng đang sử dụng. Ưu tiên ứng viên có kinh nghiệm trong triển khai, vận hành hệ thống bảo hiểm.Có kinh nghiệm về lưu trữ, khôi phục ứng dụng khi gặp các sự cố và dự phòng hệ thống ứng dụng.Có kinh nghiệm về tối ưu CSDL, ứng dụng để nâng cao năng lực xử lý của hệ thống ứng dụng.Hạn nộp hồ sơ: 18/06/2026Hồ sơ dự tuyển gồm:Mẫu đơn ứng viên của BICĐịa điểm nộp hồ sơ:Email: tuyendung.bic@bidv.com.vnĐiện thoại liên hệ: 024 2220 0282 - Máy lẻ 174*Do số lượng hồ sơ ứng tuyển lớn, chỉ các hồ sơ đạt yêu cầu sẽ nhận được phản hồi từ BIC",Chế độ bảo hiểm; Du Lịch; Chế độ thưởng,careerviet
Chuyên viên chính/Chuyên viên cao cấp Quản trị ứng dụng báo cáo - MSB - KCN - 3I133,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),,Hà Nội,,,VND,2.0,[],Nhân viên chính thức,Nhân viên,2026-06-18,2026-07-18,"- Quản lý, quy hoạch, thiết kế và triển khai đối với các hệ thống báo cáo và Kho dữ liệu của Quản trị Ứng dụng, đảm bảo tính liên tục của các dịch vụ công nghệ (BCP, DRP),- Đảm bảo chất lượng dịch vụ (SLAs) đã cam kết với các đơn vị nghiệp vụ và khách hàng, đồng thời có trách nhiệm tư vấn và triển khai hỗ trợ người dùng trong hệ thống khisử dụng các hệ thống ứng dụng trong danh sách các ứng dụng được giao quản lý

[Yêu cầu]
1. Trình độ- Tốt nghiệp đại học chuyên ngành Công Nghệ Thông tin, Khoa học máy tính, Hệ thống thông tin, Thông tin truyền thông ...- Thành thạo tin học văn phòng- Ưu tiên ứng viên có khả năng tự nghiên cứu và/hoặc đã có một trong số các chứng chỉ của Microsoft, IBM, Oracle về cở sở dữ liệu hoặc phần mềm midware như Sharepoint, Websphere Network Deployment, WebLogic Clusters, MQueue, MSSQL Server, Oracle, IBM Cognos, IBM Data Stage, IBM Change Data Capture2. Kinh nghiệm:- Kinh nghiệm chuyên môn tối thiểu 2 năm trong lĩnh vực: Chuyên môn phát triển, Vận hành ứng dụng trong lĩnh vực Tài chính - Ngân hàng- Có kinh nghiệm chuyên sâu về phát triển, vận hành, triển khai từ 3 trở lên cho các giải pháp: kho dữ liệu (DWH, Big data, BDM), hệ thống thông tin quản lý (MIS, Vision), hệ thống báo cáo Basel II (Basel II),...- Kinh nghiệm chuyên sâu turning các hệ thống báo cáo, CSDL, các hệ thống job ETL, đồng bộ dữ liệu.3. Kiến thức:- Hiểu biết về một trong các Application Server như WebSphere, WebLogic, JBoss, IIS, TomCat ...- Hiểu biết/chuyên sâu về các kỹ năng như quản trị DB ở một trong các hệ CSDL: Oracle/DB2/SQL/MYSQL;- Hiểu biết/chuyên sâu về một trong các giải pháp Business Intelligence như: IBM Cognos, Microft Power BI, Tableau, Oracle OBIEE,...A42QUYỀN LỢI KHI GIA NHẬP MSBLương thưởng hấp dẫn:• Mức lương cạnh tranh so với thị trường và tương xứng với năng lực, sẽ được thương lượng khi ứng viên vượt qua vòng Phỏng vấn.• Chế độ thưởng incentive/KPI và hoa hồng hấp dẫn, chi trả theo tháng, thu nhập không giới hạn (đối với nhóm vị trí bán hàng và một số vị trí đặc thù).• Thưởng hiệu suất cuối năm từ 2 đến 5 tháng lương trung bình của năm, tùy theo kết quả đánh giá xếp loại.Chính sách phúc lợi toàn diện:• Bảo hiểm theo quy định pháp luật và bảo hiểm sức khỏe riêng cho cán bộ nhân viên MSB.• Các chế độ phúc lợi đa dạng: giờ làm việc linh hoạt, nghỉ mát, nghỉ sinh nhật, nghỉ khai giảng năm học cho con,...• Có chương trình vay với lãi suất ưu đãi cho CBNV.Đào tạo và thăng tiến:• Chương trình Đào tạo chuyên sâu, bài bản theo hướng chuyển đổi (Re_skill, Up_skill, New_skill), được biên tập tùy theo từng nhóm vị trí công việc.• Được hướng dẫn và kèm cặp tận tình bởi các lãnh đạo, quản lý trực tiếp và chuyên gia trong ngành.• Chương trình phát triển quản lý dành cho các nhân viên có tiềm năng, giúp họ chuẩn bị sẵn sàng cho các vị trí quản lý và lãnh đạo trong tương lai.• Ưu tiên tuyển dụng cấp quản lý từ nhân sự nội bộ, tạo cơ hội thăng tiến cho nhân viên.Môi trường làm việc chuyên nghiệp và văn hóa doanh nghiệp năng động:• Thoải mái, thân thiện, đề cao tinh thần trách nhiệm, hỗ trợ lẫn nhau.• Năng động, sáng tạo, khuyến khích đổi mới và học hỏi liên tục.• Tôn trọng sự khác biệt, đề cao tinh thần làm việc nhóm và hợp tác hiệu quả.• Nhiều hoạt động văn hóa, thể thao, giải trí sôi nổi, tạo môi trường làm việc gắn kết và vui vẻ.• Nhiều năm liên tiếp được HR Asia vinh danh ""Nơi làm việc tốt nhất Châu Á"" và Anphabe vinh danh ""Doanh nghiệp có nguồn Nhân lực hạnh phúc"".",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Scrum Master - Khối Ngân hàng số,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),,Hà Nội,,,VND,2.0,['Scrum Master - Khối Ngân hàng số'],Nhân viên chính thức,Nhân viên,2026-06-18,,"Chịu trách nhiệm về hiệu quả của việc áp dụng phương pháp luận Agile trong quá trình triển khai các Squad, duy trì động lực cải tiến liên tục tại các cấp của Tribe và chịu trách nhiệm huấn luyện các thành viên trong các nhóm thực hiện theo đúng phương pháp luận Agile.1. Xây dựng mô hình huấn luyện cho các Scrum Master.2. Xây dựng các chương trình huấn luyện cho nhóm phát triển, nhóm PO.. và huấn luyện tổ chức nhằm gia tăng năng lực tự quản, liên chức năng, dự đoán và loại bỏ các trở ngại, đồng thời tăng cường hợp tác giữa các thành viên trong nhóm.3. Huấn luyện cho các PO nhằm tăng cường hiệu quả quản lý Product backlog, lập kế hoạch cho sản phẩm theo thuyết thực nghiệm, tối đa hóa giá trị doanh nghiệp, nắm bắt và thực hành sự linh hoạt.4. Huấn luyện cho các cá nhân trong các Squad nhằm phát triển một tổ chức học tập có khả năng thích ứng với những thay đổi và linh hoạt, xây dựng văn hóa thử nghiệm và thích nghi, hỗ trợ các nhà lãnh đạo trong tổ chức khám phá mục tiêu tối ưu hóa lợi ich, khơi dậy tư duy Agile trong toàn bộ nhóm.5. Xây dựng các mô hình đơn giản, dễ tiếp cận cho các Scrum Master.6. Xây dựng môi trường tin tưởng và an tâm, nơi mà các vấn đề có thể được nêu ra mà không sợ bị đánh giá/khiển trách.

[Yêu cầu]
1. Trình độ học vấn:Tốt nghiệp Đại học hoặc trên Đại học các chuyên ngành về Khoa học máy tính, Tài chính Ngân hàng hoặc các chuyên ngành liên quan.2. Năng lực chuyên môn:- Có các kinh nghiệm đã được kiểm chứng trong việc chuyển đổi theo phương pháp luận Agile từ thiết kế đến triển khai.- Có hiểu biết về các phương án kỹ thuật tốt nhất (ví dụ: Phát triển theo hướng kiểm thử - TDD, tích hợp liên tục, Devops,…).- Có khả năng thiết lập và tiến hành các hoạt động Srum: họp nhóm hàng ngày, lập kế hoạch cho các Sprint, cải tiến Sprint, thử nghiệm các Sprint.- Có hiểu biết và chuyên môn về thiết kế trải nghiệm khách hàng.- Có kinh nghiệm triển khai công việc theo phương pháp luận Agile.- Ưu tiên nhân sự có Chứng chỉ SAFE, Scrum Scale, PMP Agile, ACP.3. Kỹ năng mềm:- Kỹ năng giao tiếp thành thạo với khả năng diễn đạt rõ ràng để tối ưu hóa thiết kế dựa trên giá trị mang lại cho người dùng và Ngân hàng.- Kỹ năng trình bày, thuyết trình: Kỹ năng giao tiếp thành thạo, có thể truyền đạt thông điệp phức tạp và giải thích các ý tưởng mới; Có khả năng lắng nghe và viết tốt; Có kỹ năng kết nối hiệu quả giữa các bên liên quan thuộc các phạm vi nghiệp vụ khác nhau.- Kỹ năng quản lý, đào tạo và phát triển con người: Xây dựng chương trình đào tạo để đáp ứng nhu cầu của các thành viên; Điều phối các công việc phù hợp để tạo điều kiện cho các thành viên phát huy thế mạnh bản thân; Tổ chức các cuộc thảo luận đào tạo kiến thức nội bộ; Thường xuyên động viên, hướng dẫn và đào tạo cho các thành viên.- Kỹ năng đàm phán: Trình bày vấn đề một cách chuyên nghiệp dựa trên các quy tắc đã được chuẩn hóa; Sử dụng các bằng chứng chắc chắn hoặc hiển nhiên để giải quyết được những ý kiến chỉ trích hoặc bất đồng; Thuyết phục được các bên liên quan bằng cách dung hòa các ý kiến.4. Trình độ ngoại ngữ:Ưu tiên nhân sự có các chứng chỉ TOEFL, IELTS, TOEIC là 1 lợi thế.5. Trình độ tin học:- Sử dụng thành thạo các phần mềm văn phòng; Sử dụng tốt Excel, Powerpoint.- Sử dụng thành thạo các phần mềm hỗ trợ cho PPL Agile.6. Yêu cầu kinh nghiệm:- Cótrên 2 năm kinh nghiệmtrong lĩnh vực chuyên môn.- Ưu tiên nhân sự có kinh nghiệm trong ngành tài chính/lĩnh vực ngân hàng số.",Chế độ bảo hiểm; Du Lịch; Phụ cấp,careerviet
Chuyên viên Phân tích nghiệp vụ (BA Lead),BV DA LIỄU TW,,Hà Nội,25000000.0,40000000.0,VND,3.0,"['Chuyên viên Phân tích nghiệp vụ BA Lead', 'Financial Analyst']",Nhân viên chính thức,Nhân viên,,2026-06-18,"1. Khảo sát, thu thập, phân tích và làm rõ yêu cầu nghiệp vụ từ các khoa/phòng, đặc biệt trong lĩnh vực khám chữa bệnh và vận hành bệnh viện.2. Phối hợp với các bên liên quan để xây dựng tài liệu nghiệp vụ, tài liệu đặc tả yêu cầu phần mềm, quy trình vận hành và các đề xuất cải tiến phục vụ chuyển đổi số.3. Phân tích hiện trạng hệ thống, quy trình nghiệp vụ và đề xuất giải pháp số hóa, tối ưu hóa quy trình khám chữa bệnh và quản trị bệnh viện.4. Làm cầu nối giữa người dùng nghiệp vụ, đội ngũ kỹ thuật và các đối tác triển khai để đảm bảo sản phẩm đáp ứng đúng yêu cầu.5. Tham gia xây dựng, triển khai, nâng cấp và tích hợp các hệ thống như HIS, EMR và các phần mềm phục vụ đề án chuyển đổi số của bệnh viện.6. Hỗ trợ kiểm thử nghiệp vụ (UAT), nghiệm thu sản phẩm, đào tạo và hướng dẫn người dùng trong quá trình vận hành hệ thống.7. Theo dõi, đánh giá hiệu quả triển khai, ghi nhận phản hồi của người dùng và đề xuất các phương án cải tiến liên tục.8. Tham gia công tác chuyển đổi số của Bệnh viện.

[Yêu cầu]
- Có tối thiểu 2–5 năm kinh nghiệm ở vị trí Business Analyst, System Analyst hoặc các vị trí tương đương.- Có kinh nghiệm thu thập, phân tích và quản lý yêu cầu nghiệp vụ; xây dựng tài liệu BRD, SRS, URD, user story, use case, flow chart, wireframe.- Hiểu biết về quy trình phát triển phần mềm, quy trình kiểm thử và triển khai hệ thống- Ưu tiên ứng viên đã có kính nghiệp với phần mềm KCB- Khả năng giao tiếp- Khả năng làm việc nhóm- Chịu được áp lực tiến độ- Chủ động trong công việc- Quyền lợi:+ Mức lương thỏa thuận.+ Ngoài ra được hỗ trợ đầy đủ các khoản: Ăn trưa, đồng phục, khám sức khỏe định kỳ, nghỉ phép... và các chế độ dành cho người lao động theo quy định của pháp luật hiện hành (BHXH, BHYT, BHTN).+ Quyền lợi khác do thỏa thuận giữa Giám đốc Bệnh viện và người lao động.+ Được chi lương hàng tháng theo quy định.+ Môi trường làm việc văn minh, năng động, thân thiện.+ Nghỉ ngày Lễ, Tết theo qui định của Bộ Luật lao động.HỒ SƠ GỒM:+ Đơn xin việc viết tay.+  Sơ yếu lý lịch tự thuật (có dấu kèm chữ ký xác nhận của chính quyền địa phương nơi cư trú).+  Bản sao các loại văn bằng, chứng chỉ liên quan đến công việc ứng tuyển (công chứng).+  Bản sao giấy tờ cá nhân: Thẻ Căn cước công dân, Giấy khai sinh (công chứng).+  Giấy khám sức khỏe (còn thời hạn trong vòng 06 tháng).+  Phiếu lý lịch tư pháp.",Chế độ bảo hiểm; Đồng phục; Chế độ thưởng,careerviet
Trưởng phòng Công nghệ công tin- Đi làm ngay,Công ty Cổ phần đầu tư phát triển máy Việt Nam,,Hà Nội,,,VND,5.0,"['Trưởng phòng Công nghệ công tin- Đi làm ngay', 'Head of Office', 'CIO', 'Trưởng phòng Công nghê', 'CTO']",Nhân viên chính thức,Quản lý,2026-06-18,2026-06-30,"– Xây dựng và triển khai chiến lược phát triển công nghệ dài hạn, gắn liền với mục tiêu kinh doanh và tầm nhìn số hóa của VIMID– Thiết kế kiến trúc tổng thể hệ thống (Java stack, Microservices, Cloud-native…), đảm bảo tính ổn định, bảo mật và khả năng mở rộng.– Quản lý ngân sách công nghệ, tối ưu chi phí đầu tư và vận hành hạ tầng CNTT.– Định hướng, giám sát và phát triển các sản phẩm – nền tảng phần mềm nội bộ và khách hàng: ERP, Data Platform, BI, AI/ML.– Xây dựng chiến lược dữ liệu doanh nghiệp, phát triển Data Lake, chuẩn hóa luồng dữ liệu và khai thác hiệu quả phục vụ ra quyết định.– Dẫn dắt đội ngũ kỹ sư triển khai các giải pháp trên nền Java, Spring Boot, Kafka, Docker, Kubernetes, bảo đảm chất lượng, tiến độ và hiệu năng hệ thống.– Phối hợp với các khối nghiệp vụ để chuyển hóa yêu cầu kinh doanh thành giải pháp công nghệ khả thi.– Xây dựng, đào tạo và phát triển đội ngũ kỹ sư – chuyên gia dữ liệu – chuyên viên hạ tầng; tạo lập văn hóa công nghệ đổi mới và hợp tác.

[Yêu cầu]
– Tốt nghiệp Đại học/Cao học chuyên ngành CNTT, Khoa học máy tính hoặc các ngành liên quan.– Có tối thiểu 10 năm kinh nghiệm trong lĩnh vực công nghệ thông tin, trong đó có từ 05 năm ở vị trí quản lý cấp cao (CTO, Head of Angineering, Technical Director).– Hiểu sâu về kiến trúc hệ thống, Cloud, Microservices, DevOps, bảo mật và quản trị dữ liệu doanh nghiệp.– Kinh nghiệm triển khai hệ thống ERP, CRM, BI hoặc các nền tảng số hóa trong doanh nghiệp sản xuất/ô tô/logistics là một lợi thế.– Năng lực lãnh đạo đội nhóm kỹ thuật, định hướng phát triển và quản trị hiệu suất theo KPI/OKR.– Tư duy chiến lược, khả năng phân tích và ra quyết định nhanh; tinh thần đổi mới và trách nhiệm cao.",Chế độ bảo hiểm; Du Lịch; Đồng phục,careerviet
Senior Data Analyst,Công Ty Cổ Phần TEECOM,,Hồ Chí Minh,,,VND,3.0,[],Nhân viên chính thức,Nhân viên,2026-06-18,2026-06-29,"1. Trách nhiệm công việc:-        Định nghĩa, chuẩn hóa và quản lý hệ thống KPI cho các mảng Ecommerce, Marketing và Operations (Amazon, TikTok Shop, Ads…).-        Đảm bảo tính nhất quán của KPI definitions giữa các dashboard và các team liên quan.-        Xây dựng và phát triển hệ thống dashboard phục vụ Business Unit và Ban Giám đốc (BOD).-        Đảm bảo dữ liệu được kiểm tra, xác thực và phản ánh đúng logic business trước khi sử dụng trong báo cáo.-        Phân tích hiệu suất kinh doanh, chiến dịch marketing và hiệu quả sản phẩm để đưa ra insight và đề xuất hành động.-        Truyền đạt insight thông qua data storytelling, hỗ trợ ra quyết định cho business.-        Phối hợp với Data Engineer và các phòng ban để đảm bảo chất lượng dữ liệu và logic phân tích.2. Mô tả công việc:-        Làm việc trực tiếp với các team Ecommerce, Marketing và Operations để thu thập yêu cầu phân tích và xác định KPI.-        Xây dựng và duy trì hệ thống KPI dictionary và business logic layer.-        Thiết kế, phát triển và tối ưu dashboard trên Power BI:Dashboard cho từng Business Unit (Amazon, TikTok Shop…).Dashboard tổng hợp cho BOD (high-level KPI tracking).-        Thực hiện kiểm tra dữ liệu (data validation), phát hiện bất thường và phối hợp xử lý với Data Engineering team.-        Phân tích dữ liệu về campaign performance, product performance.-        Đưa ra các insight có tính hành động (actionable insights) và recommendation cho business.-        Thực hiện các phân tích nâng cao như time series analysis, forecasting, simulation khi cần.-        Trình bày insight và kết quả phân tích cho stakeholder không chuyên kỹ thuật bằng dashboard và narrative rõ ràng.

[Yêu cầu]
1.Kiến thức và kinh nghiệm tối thiểu:Trình độ học vấn: Đại họcChuyên ngành học vấn: Data Science / Statistics / Computer Science / Economics / Business Analytics hoặc liên quan.Số năm kinh nghiệm: 3–5 nămLoại kinh nghiệm: Data Analyst / Business Intelligence Analyst / Product Analyst / Marketing Analyst (ưu tiên Ecommerce / Digital Marketing).Năng lực chuyên môn:-        Thành thạo SQL và Python cho phân tích dữ liệu.-        Kinh nghiệm xây dựng dashboard với Power BI.-        Hiểu biết về KPI marketing và ecommerce (ROAS, CAC, Conversion Rate, Profit…).-        Khả năng phân tích dữ liệu, thống kê cơ bản và nâng cao (hypothesis testing, A/B testing).-        Kinh nghiệm xử lý dữ liệu thời gian (time series analysis, forecasting).-        Hiểu biết về data validation và data quality checking.-       Tư duy business mạnh, đặc biệt trong lĩnh vực Ecommerce / Ads / Marketplace.2. Kỹ năng cần thiết để thực hiện công việc:-        Kỹ năng phân tích và giải quyết vấn đề (analytical & problem-solving).-        Kỹ năng giao tiếp và trình bày insight cho non-technical stakeholders.-        Kỹ năng data storytelling (biến data thành narrative rõ ràng).-        Kỹ năng thiết kế dashboard (data visualization, UX cho BI).-        Kỹ năng làm việc với nhiều stakeholder (Marketing, Ops, Ecommerce team).-        Tư duy logic và attention to detail cao.-        Kỹ năng quản lý ưu tiên công việc (multi-tasking trong môi trường nhanh).3. Thái độ làm việc:-        Chủ động trong việc tìm kiếm vấn đề và đề xuất giải pháp-        Tư duy hướng kết quả (business impact oriented)-        Cẩn thận, có trách nhiệm cao với độ chính xác của dữ liệu-        Sẵn sàng học hỏi và thích nghi với môi trường dữ liệu thay đổi nhanh-        Tư duy hợp tác, làm việc nhóm tốt với nhiều phòng ban-        Tinh thần ownership cao đối với KPI và dashboard được phụ trách4.Chính sách & Phúc lợi:Lương 13 và Thưởng lợi nhuận theo kết quả kinh doanh.Thưởng chuyên cần hàng tháng.Đánh giá năng lực và điều chỉnh lương định kỳ hàng năm.Bảo hiểm sức khoẻ 24/7 cho cá nhân.Khám sức khoẻ định kỳ hằng năm do công ty tổ chức.Nghỉ phép 12 ngày/ năm và phép năm thâm niên.Làm việc từ xa 1 ngày/ tháng.Ngân sách học tập và phát triển cá nhân.Phát triển năng lực cá nhân thông qua các hoạt động đào tạo về chuyên môn và kỹ năng mềm do công ty tổ chức.Teambuilding hàng năm để nâng cao tinh thần đội nhóm trong tổ chức.Nhiều hoạt động gắn kết nội bộ: Friday hàng tháng, YEP, Trung Thu, Ngày phụ nữ 20/10, 8/3, Ngày nam giới và các dịp lễ khác.Chính sách chăm sóc sức khoẻ toàn diện, bao gồm sức khoẻ thể chất và tinh thần.Chương trình đào tạo hội nhập và Buddy đồng hành trong suốt thời gian thử việc.Thời gian làm việc:Từ 8h30 – 18h00 (nghỉ trưa 1 tiếng rưỡi), từ Thứ 2 – sáng Thứ 7. Riêng sáng Thứ 7 tuỳ theo tính chất công việc mà làm việc tại nhà hoặc tại công ty.Môi trường làm việc:Luôn đề cao tinh thần hướng đến mục tiêu, chủ động và trách nhiệm trong công việc.Thúc đẩy sự tử tế thông qua giao tiếp hoà nhã và chính trực.Sử dụng lời nói tử tế bằng cách lắng nghe, phản hồi tích cực và đóng góp thẳng thắn mang tính xây dựng.Hành động với tinh thần sẵn sàng hỗ trợ đồng nghiệp và biểu hiện lòng biết ơn khi nhận được sự giúp đỡ.",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Chuyên Viên Business Analyst (BA),Công ty TNHH Thiên Thủy Mộc,,Hà Nội,10000000.0,20000000.0,VND,1.0,[],Nhân viên chính thức,Nhân viên,2026-06-18,2026-06-28,"- Vận hành và cập nhật hệ thống quản trị bán hàng, khách hàng, kế toán- Đóng góp các sáng kiến, ý tưởng trong việc tối ưu quy trình, nâng cao năng suất làm việc của các bộ phận.- Đào tạo và tư vấn chức năng, quy trình thực hiện nghiệp vụ trên các hệ thống phần mềm cho người dùng.- Cấu hình, thiết lập hệ thống cho các cơ sở nội bộ- Hỗ trợ và giải quyết các vấn đề, khó khăn trong việc vận hành hệ thống phần mềm lỗi hệ thống, lỗi nhập liệu và lỗi báo cáo.

[Yêu cầu]
- Tốt nghiệp nghiệp Cao đẳng/Đại học chuyên ngành Công nghệ thông tin, Kinh tế, thương mại, hoặc có kinh nghiệm thực tiễn ở các ngành liên quan.- Có kiến thức nền tảng về mảng kế toán quản trị/tài chính- Tối thiểu 1 năm kinh nghiệm triển khai/vận hành hệ thống ERP, có kinh nghiệm về Fast/Odoo là một lợi thế.- Năng động, sáng tạo, học hỏi nhanh và có tinh thần trách nhiệm cao- Ưu tiên ứng viên có kinh nghiệm trong mảng bán lẻ, thương mại điện tử...",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
